"transaction_id","line_item_number","transaction_date","customer_id","product_id","sale_amount","sale_amount","quantity","gender","state","first_name","last_name","email_address","dob","street_address","date_created","create_source","pieces","cost","product_description","color_desc","material_desc"
7862,1,2016-12-05,8652,5,738,738,1,M,AL,Marisa,Gibson,tanyawalsh@example.com,1987-05-05,"1520 Jorge Lodge Apt. 426",2020-05-02,Store,5,247.64,love-seat,blue,metal
7862,2,2016-12-05,8652,77,1296,1296,1,M,AL,Marisa,Gibson,tanyawalsh@example.com,1987-05-05,"1520 Jorge Lodge Apt. 426",2020-05-02,Store,4,592.25,end table,red,plastic
7862,3,2016-12-05,8652,70,134,134,3,M,AL,Marisa,Gibson,tanyawalsh@example.com,1987-05-05,"1520 Jorge Lodge Apt. 426",2020-05-02,Store,6,47.54,bookcase,brown,wood
7862,4,2016-12-05,8652,136,163,163,2,M,AL,Marisa,Gibson,tanyawalsh@example.com,1987-05-05,"1520 Jorge Lodge Apt. 426",2020-05-02,Store,3,81.75,mattress,blue,plastic
7863,1,2014-03-09,280,140,1180,1180,1,M,MS,Julie,Wood,justinadams@example.net,2000-09-09,"963 Garcia Loop Suite 029",2014-05-04,Web,2,320.48,mattress,blue,wood
7863,2,2014-03-09,280,19,894,894,1,M,MS,Julie,Wood,justinadams@example.net,2000-09-09,"963 Garcia Loop Suite 029",2014-05-04,Web,7,303.02,end table,white,fabric
7863,3,2014-03-09,280,171,163,163,1,M,MS,Julie,Wood,justinadams@example.net,2000-09-09,"963 Garcia Loop Suite 029",2014-05-04,Web,7,95.24,mattress,dark grey,wood
7863,4,2014-03-09,280,26,378,378,1,M,MS,Julie,Wood,justinadams@example.net,2000-09-09,"963 Garcia Loop Suite 029",2014-05-04,Web,3,229.29,dresser,red,fabric
7864,1,2013-10-01,6020,187,198,198,1,F,SC,John,Smith,kimberly42@example.com,1993-05-13,"0977 Marks Fords",2015-11-02,Web,5,112.72,dinette set,brown,wood
7865,1,2021-05-11,3882,74,248,248,1,M,FL,Geoffrey,Drake,thomas41@example.org,1958-08-30,"612 John Crossing",2014-10-29,Store,5,160.84,coffee table,yellow,plastic
7865,2,2021-05-11,3882,42,595,595,1,M,FL,Geoffrey,Drake,thomas41@example.org,1958-08-30,"612 John Crossing",2014-10-29,Store,2,173.83,sofa,grey,fabric
7865,3,2021-05-11,3882,13,832,832,1,M,FL,Geoffrey,Drake,thomas41@example.org,1958-08-30,"612 John Crossing",2014-10-29,Store,7,299.48,chair,white,plastic
7866,1,2022-09-09,8956,31,329,329,1,M,GA,Jason,Ward,erinbarr@example.com,1959-02-05,"01450 Mann Summit Apt. 852",2012-01-29,Store,6,93.98,love-seat,blue,plastic
7866,2,2022-09-09,8956,135,777,777,1,M,GA,Jason,Ward,erinbarr@example.com,1959-02-05,"01450 Mann Summit Apt. 852",2012-01-29,Store,7,292.95,coffee table,beige,leather
7866,3,2022-09-09,8956,20,174,174,2,M,GA,Jason,Ward,erinbarr@example.com,1959-02-05,"01450 Mann Summit Apt. 852",2012-01-29,Store,2,56.08,bookcase,red,plastic
7867,1,2021-01-19,3837,34,167,167,1,M,FL,Kenneth,Whitaker,gjohnson@example.com,1977-03-15,"92403 Frank Brook Suite 103",2017-09-05,Store,1,71.02,desk,grey,leather
7867,2,2021-01-19,3837,23,111,111,1,M,FL,Kenneth,Whitaker,gjohnson@example.com,1977-03-15,"92403 Frank Brook Suite 103",2017-09-05,Store,4,33.98,chest,dark grey,fabric
7868,1,2021-05-12,1956,45,19,19,1,M,SC,Kelly,Smith,jonesrebecca@example.org,1974-10-16,"2088 Ramirez Square",2015-11-18,Store,5,8.8,bookcase,yellow,metal
7868,2,2021-05-12,1956,97,162,162,1,M,SC,Kelly,Smith,jonesrebecca@example.org,1974-10-16,"2088 Ramirez Square",2015-11-18,Store,2,41.1,dinette set,grey,metal
7869,1,2014-02-12,7572,178,560,560,1,F,NC,Jessica,Waters,hvargas@example.com,1954-03-22,"3357 Charles Crossing",2022-03-31,Store,7,210.5,end table,yellow,leather
7869,2,2014-02-12,7572,78,44,44,1,F,NC,Jessica,Waters,hvargas@example.com,1954-03-22,"3357 Charles Crossing",2022-03-31,Store,2,12.65,bedframe,brown,metal
7869,3,2014-02-12,7572,69,262,262,1,F,NC,Jessica,Waters,hvargas@example.com,1954-03-22,"3357 Charles Crossing",2022-03-31,Store,5,65.98,dresser,red,fabric
7870,1,2021-09-20,626,179,135,135,2,M,TN,Zachary,Cole,buckleyjames@example.net,1964-11-01,"35217 Smith Points Suite 807",2012-03-30,Web,3,67.57,coffee table,red,plastic
7870,2,2021-09-20,626,39,182,182,1,M,TN,Zachary,Cole,buckleyjames@example.net,1964-11-01,"35217 Smith Points Suite 807",2012-03-30,Web,4,85.67,love-seat,brown,wood
7871,1,2019-03-29,157,118,68,68,3,M,AL,Jennifer,Evans,clarkjohnny@example.org,1965-08-10,"490 Watts Track",2014-06-30,Store,1,33.05,desk chair,white,wood
7871,2,2019-03-29,157,58,449,449,1,M,AL,Jennifer,Evans,clarkjohnny@example.org,1965-08-10,"490 Watts Track",2014-06-30,Store,1,186.55,end table,white,metal
7872,1,2022-07-26,7452,23,73,73,1,M,AL,Carol,Sloan,marilynmccoy@example.net,1970-05-28,"0553 David Harbor",2021-04-07,Store,4,33.98,chest,dark grey,fabric
7873,1,2017-01-08,4931,34,203,203,1,F,NC,Tammy,Perez,tracy47@example.org,1964-12-25,"78482 Kathryn Lane",2021-01-01,Store,1,71.02,desk,grey,leather
7873,2,2017-01-08,4931,85,3900,3900,1,F,NC,Tammy,Perez,tracy47@example.org,1964-12-25,"78482 Kathryn Lane",2021-01-01,Store,3,1900.81,desk,yellow,leather
7873,3,2017-01-08,4931,146,215,215,1,F,NC,Tammy,Perez,tracy47@example.org,1964-12-25,"78482 Kathryn Lane",2021-01-01,Store,7,115.58,dresser,red,leather
7873,4,2017-01-08,4931,44,535,535,3,F,NC,Tammy,Perez,tracy47@example.org,1964-12-25,"78482 Kathryn Lane",2021-01-01,Store,2,195.48,mattress,brown,metal
7874,1,2022-12-17,1712,119,590,590,1,F,AL,Diana,Spence,daniel69@example.com,1990-03-31,"521 Katherine Ports Suite 609",2015-07-24,Store,5,168.15,love-seat,dark grey,fabric
7874,2,2022-12-17,1712,194,233,233,1,F,AL,Diana,Spence,daniel69@example.com,1990-03-31,"521 Katherine Ports Suite 609",2015-07-24,Store,4,92.35,bedframe,red,leather
7875,1,2018-06-12,5745,120,95,95,1,M,NC,Lisa,Brooks,robert41@example.net,1975-01-18,"05576 Rick Ranch Apt. 512",2013-08-30,Store,7,35.72,bookcase,black,metal
7875,2,2018-06-12,5745,2,665,665,1,M,NC,Lisa,Brooks,robert41@example.net,1975-01-18,"05576 Rick Ranch Apt. 512",2013-08-30,Store,6,218.0,desk,grey,leather
7876,1,2014-05-26,9727,195,106,106,1,M,MS,Brittany,Johns,matthewbailey@example.org,1983-08-19,"88197 Rogers Port",2017-12-01,Store,2,56.4,bookcase,red,plastic
7876,2,2014-05-26,9727,47,228,228,2,M,MS,Brittany,Johns,matthewbailey@example.org,1983-08-19,"88197 Rogers Port",2017-12-01,Store,2,118.93,coffee table,beige,fabric
7877,1,2018-08-18,7610,123,434,434,1,F,GA,Desiree,Harris,damonshelton@example.net,1958-09-20,"23718 Stephanie Roads Suite 473",2018-09-26,Store,5,120.67,sofa,green,wood
7877,2,2018-08-18,7610,60,25,25,1,F,GA,Desiree,Harris,damonshelton@example.net,1958-09-20,"23718 Stephanie Roads Suite 473",2018-09-26,Store,5,15.08,chair,white,leather
7878,1,2022-03-02,1553,30,119,119,1,M,AL,Robert,Harris,jasmine70@example.org,1987-03-23,"971 Brittany Glen",2014-10-09,Web,3,48.22,chest,red,plastic
7878,2,2022-03-02,1553,148,326,326,1,M,AL,Robert,Harris,jasmine70@example.org,1987-03-23,"971 Brittany Glen",2014-10-09,Web,1,84.3,bedframe,beige,plastic
7879,1,2013-11-24,6993,110,86,86,1,M,SC,Michael,Anderson,toddrobertson@example.org,1987-12-15,"190 Harrison Valley",2016-10-23,Store,6,47.39,mattress,yellow,plastic
7879,2,2013-11-24,6993,41,581,581,2,M,SC,Michael,Anderson,toddrobertson@example.org,1987-12-15,"190 Harrison Valley",2016-10-23,Store,3,304.85,coffee table,blue,plastic
7879,3,2013-11-24,6993,88,1729,1729,1,M,SC,Michael,Anderson,toddrobertson@example.org,1987-12-15,"190 Harrison Valley",2016-10-23,Store,6,484.8,sofa,white,fabric
7879,4,2013-11-24,6993,85,5437,5437,1,M,SC,Michael,Anderson,toddrobertson@example.org,1987-12-15,"190 Harrison Valley",2016-10-23,Store,3,1900.81,desk,yellow,leather
7880,1,2018-08-01,7549,40,194,194,1,F,GA,Jillian,Thomas,zbraun@example.com,1999-01-01,"0637 Sharp Fort Suite 948",2019-08-03,Store,1,58.91,bedframe,dark grey,wood
7880,2,2018-08-01,7549,64,494,494,3,F,GA,Jillian,Thomas,zbraun@example.com,1999-01-01,"0637 Sharp Fort Suite 948",2019-08-03,Store,6,254.34,sofa,blue,wood
7880,3,2018-08-01,7549,105,182,182,1,F,GA,Jillian,Thomas,zbraun@example.com,1999-01-01,"0637 Sharp Fort Suite 948",2019-08-03,Store,7,78.87,bedframe,blue,wood
7880,4,2018-08-01,7549,90,803,803,2,F,GA,Jillian,Thomas,zbraun@example.com,1999-01-01,"0637 Sharp Fort Suite 948",2019-08-03,Store,7,294.44,sofa,black,metal
7881,1,2014-07-03,8972,74,594,594,1,M,AL,Vickie,Davis,emily70@example.net,1994-03-23,"96439 Smith Way",2020-03-08,Store,5,160.84,coffee table,yellow,plastic
7881,2,2014-07-03,8972,36,566,566,1,M,AL,Vickie,Davis,emily70@example.net,1994-03-23,"96439 Smith Way",2020-03-08,Store,6,348.8,desk,grey,wood
7881,3,2014-07-03,8972,134,90,90,1,M,AL,Vickie,Davis,emily70@example.net,1994-03-23,"96439 Smith Way",2020-03-08,Store,4,42.69,chair,grey,metal
7881,4,2014-07-03,8972,160,97,97,1,M,AL,Vickie,Davis,emily70@example.net,1994-03-23,"96439 Smith Way",2020-03-08,Store,2,30.35,dinette set,yellow,leather
7882,1,2021-11-06,4387,124,3147,3147,1,M,AL,Bryan,Taylor,lebrandon@example.com,1975-08-06,"14295 James Cliff",2012-03-15,Store,6,1179.18,dinette set,brown,leather
7883,1,2017-04-16,7843,42,407,407,2,F,AL,Troy,Weiss,salazarelizabeth@example.net,1959-05-09,"6325 Beasley Way Suite 896",2013-09-14,Store,2,173.83,sofa,grey,fabric
7884,1,2021-02-22,4568,27,153,153,1,M,MS,Stephanie,Williams,zrios@example.net,1965-12-24,"3203 Davis Haven Apt. 233",2019-06-04,Store,5,92.67,bookcase,brown,fabric
7884,2,2021-02-22,4568,7,478,478,1,M,MS,Stephanie,Williams,zrios@example.net,1965-12-24,"3203 Davis Haven Apt. 233",2019-06-04,Store,2,258.26,sofa,yellow,leather
7885,1,2016-04-20,2382,147,240,240,1,F,MS,Susan,Wright,samantha98@example.net,1972-12-30,"67413 Ortiz Lodge",2014-04-01,Store,6,70.12,nightstand,blue,metal
7886,1,2019-12-17,701,67,103,103,1,F,SC,Lauren,Weaver,daniellewood@example.net,1970-12-07,"1588 Joseph Extension Suite 198",2017-01-03,Web,4,60.45,bedframe,black,metal
7886,2,2019-12-17,701,122,494,494,1,F,SC,Lauren,Weaver,daniellewood@example.net,1970-12-07,"1588 Joseph Extension Suite 198",2017-01-03,Web,7,261.4,coffee table,beige,leather
7887,1,2021-12-17,5915,37,111,111,1,F,NC,Steven,Ruiz,melissa36@example.org,1958-11-03,"282 Brown Terrace",2013-04-16,Store,7,32.24,desk,green,metal
7888,1,2018-09-03,4913,179,218,218,2,F,FL,Tyler,Walters,zmorgan@example.org,1965-04-19,"302 Banks Lock Apt. 615",2020-02-01,Store,3,67.57,coffee table,red,plastic
7888,2,2018-09-03,4913,75,255,255,1,F,FL,Tyler,Walters,zmorgan@example.org,1965-04-19,"302 Banks Lock Apt. 615",2020-02-01,Store,3,98.85,bedframe,beige,metal
7889,1,2022-01-22,45,99,77,77,1,F,GA,Christopher,Adams,howardalexander@example.org,1999-11-02,"347 Bentley Mill",2012-05-19,Store,3,22.97,chair,grey,plastic
7889,2,2022-01-22,45,185,920,920,1,F,GA,Christopher,Adams,howardalexander@example.org,1999-11-02,"347 Bentley Mill",2012-05-19,Store,5,332.09,mattress,dark grey,fabric
7889,3,2022-01-22,45,199,83,83,1,F,GA,Christopher,Adams,howardalexander@example.org,1999-11-02,"347 Bentley Mill",2012-05-19,Store,6,56.51,nightstand,beige,leather
7889,4,2022-01-22,45,52,73,73,2,F,GA,Christopher,Adams,howardalexander@example.org,1999-11-02,"347 Bentley Mill",2012-05-19,Store,3,24.46,love-seat,dark grey,metal
7890,1,2018-08-30,776,75,351,351,1,F,SC,Brandon,Lowery,amberleach@example.com,1992-07-11,"6617 Cervantes Road Suite 534",2013-07-26,Web,3,98.85,bedframe,beige,metal
7890,2,2018-08-30,776,117,553,553,1,F,SC,Brandon,Lowery,amberleach@example.com,1992-07-11,"6617 Cervantes Road Suite 534",2013-07-26,Web,1,210.98,sofa,dark grey,fabric
7891,1,2017-10-24,3315,149,253,253,1,F,NC,Stacey,Pollard,emilybradshaw@example.com,1956-03-04,"6277 Danielle Divide Suite 185",2017-03-10,Web,5,75.74,bookcase,blue,plastic
7891,2,2017-10-24,3315,95,5036,5036,1,F,NC,Stacey,Pollard,emilybradshaw@example.com,1956-03-04,"6277 Danielle Divide Suite 185",2017-03-10,Web,1,1301.93,bedframe,beige,plastic
7891,3,2017-10-24,3315,27,263,263,1,F,NC,Stacey,Pollard,emilybradshaw@example.com,1956-03-04,"6277 Danielle Divide Suite 185",2017-03-10,Web,5,92.67,bookcase,brown,fabric
7891,4,2017-10-24,3315,60,38,38,1,F,NC,Stacey,Pollard,emilybradshaw@example.com,1956-03-04,"6277 Danielle Divide Suite 185",2017-03-10,Web,5,15.08,chair,white,leather
7892,1,2010-06-25,5140,92,705,705,1,F,MS,David,Jackson,sandradunlap@example.net,1974-06-24,"90568 Walker Run",2017-01-03,Store,4,345.03,nightstand,black,leather
7893,1,2018-12-06,8290,5,505,505,1,M,TN,Justin,Sullivan,cynthia42@example.com,1958-01-24,"200 Carr Spring",2013-03-10,Store,5,247.64,love-seat,blue,metal
7894,1,2012-07-15,7405,66,84,84,2,F,MS,Logan,Perkins,melissa66@example.com,1956-01-23,"141 Snow River Apt. 696",2022-05-26,Store,3,52.37,dresser,green,fabric
7895,1,2015-11-04,7338,115,162,162,1,F,TN,Jessica,Cooper,dawnfrazier@example.net,1999-04-14,"777 Morrison Burgs",2011-08-01,Store,3,45.05,coffee table,brown,plastic
7895,2,2015-11-04,7338,159,259,259,1,F,TN,Jessica,Cooper,dawnfrazier@example.net,1999-04-14,"777 Morrison Burgs",2011-08-01,Store,4,80.62,nightstand,yellow,plastic
7896,1,2020-06-23,3674,141,372,372,1,M,TN,Mary,Collins,joseph15@example.com,1975-08-28,"82130 Reid Alley Apt. 075",2019-03-04,Store,4,140.17,nightstand,beige,plastic
7897,1,2015-08-07,6822,15,370,370,1,M,MS,Kenneth,French,tphillips@example.net,1968-07-11,"1190 Summers Grove",2022-08-27,Store,3,116.34,desk chair,green,leather
7898,1,2021-05-04,8622,21,195,195,1,M,AL,Isabel,Reeves,qwalker@example.org,1973-06-25,"8509 Shannon Camp Suite 762",2021-08-14,Store,4,54.4,dresser,red,plastic
7899,1,2011-09-02,7474,144,702,702,1,F,GA,David,Durham,pollardanna@example.org,1995-05-02,"81036 Davis Underpass",2023-02-20,Store,6,317.33,nightstand,grey,fabric
7900,1,2015-01-23,5375,3,399,399,1,F,FL,Brandon,Ruiz,lcohen@example.com,1957-08-08,"572 Spencer Tunnel Suite 526",2017-09-06,Store,2,117.24,chair,beige,fabric
7900,2,2015-01-23,5375,176,686,686,1,F,FL,Brandon,Ruiz,lcohen@example.com,1957-08-08,"572 Spencer Tunnel Suite 526",2017-09-06,Store,7,191.17,dresser,brown,fabric
7901,1,2017-04-29,3614,48,85,85,1,F,GA,William,Lopez,travis00@example.net,1965-10-20,"19154 William Fords Suite 278",2017-12-03,Web,7,27.21,love-seat,grey,fabric
7901,2,2017-04-29,3614,17,369,369,1,F,GA,William,Lopez,travis00@example.net,1965-10-20,"19154 William Fords Suite 278",2017-12-03,Web,7,194.05,nightstand,white,plastic
7902,1,2013-09-24,4850,110,176,176,1,F,FL,Kimberly,Jimenez,whanna@example.org,1988-05-15,"716 Kelly Flats",2012-12-14,Store,6,47.39,mattress,yellow,plastic
7902,2,2013-09-24,4850,118,64,64,1,F,FL,Kimberly,Jimenez,whanna@example.org,1988-05-15,"716 Kelly Flats",2012-12-14,Store,1,33.05,desk chair,white,wood
7903,1,2013-08-12,5166,92,519,519,1,M,SC,Tyler,Harvey,pthompson@example.com,1965-04-14,"072 Zuniga Lake Apt. 710",2017-11-05,Store,4,345.03,nightstand,black,leather
7904,1,2020-01-10,1725,124,2995,2995,3,F,FL,Jason,Jones,phelpsstephanie@example.org,1970-07-19,"419 Smith Ports",2022-03-09,Web,6,1179.18,dinette set,brown,leather
7904,2,2020-01-10,1725,187,420,420,1,F,FL,Jason,Jones,phelpsstephanie@example.org,1970-07-19,"419 Smith Ports",2022-03-09,Web,5,112.72,dinette set,brown,wood
7905,1,2021-04-27,4020,139,263,263,1,F,NC,Regina,Keller,jmorgan@example.com,2003-02-19,"7671 Freeman Orchard Suite 496",2015-03-23,Store,6,88.67,love-seat,red,fabric
7906,1,2013-03-01,5104,158,35,35,3,F,GA,Jill,Leblanc,samuelwilliams@example.org,1973-06-27,"87333 Thornton Isle",2015-09-21,Store,4,14.69,coffee table,grey,wood
7906,2,2013-03-01,5104,97,101,101,1,F,GA,Jill,Leblanc,samuelwilliams@example.org,1973-06-27,"87333 Thornton Isle",2015-09-21,Store,2,41.1,dinette set,grey,metal
7906,3,2013-03-01,5104,105,296,296,2,F,GA,Jill,Leblanc,samuelwilliams@example.org,1973-06-27,"87333 Thornton Isle",2015-09-21,Store,7,78.87,bedframe,blue,wood
7907,1,2021-12-23,4199,21,141,141,1,M,NC,Kayla,Jones,whitefelicia@example.net,1995-01-06,"1321 Adams Keys Suite 610",2019-07-26,Store,4,54.4,dresser,red,plastic
7908,1,2019-02-27,6487,184,510,510,1,F,AL,Paul,Underwood,crystal45@example.com,1959-09-04,"9158 Peterson Cape Apt. 892",2021-04-15,Web,1,298.41,sofa,white,metal
7909,1,2015-06-04,3736,170,195,195,1,F,AL,Patrick,Poole,sullivanandrea@example.net,1995-05-27,"0433 Katelyn Meadow",2014-12-23,Web,3,103.24,desk chair,white,wood
7909,2,2015-06-04,3736,187,399,399,1,F,AL,Patrick,Poole,sullivanandrea@example.net,1995-05-27,"0433 Katelyn Meadow",2014-12-23,Web,5,112.72,dinette set,brown,wood
7909,3,2015-06-04,3736,85,3032,3032,1,F,AL,Patrick,Poole,sullivanandrea@example.net,1995-05-27,"0433 Katelyn Meadow",2014-12-23,Web,3,1900.81,desk,yellow,leather
7910,1,2014-12-26,3366,8,194,194,1,M,FL,Crystal,Bryant,briana64@example.org,1970-12-12,"3316 Patrick Key Suite 866",2011-08-20,Store,6,96.29,sofa,beige,leather
7911,1,2018-05-23,6599,80,236,236,1,M,TN,James,Mann,carlaking@example.org,1988-01-03,"6363 Katherine Villages",2021-12-21,Store,1,89.65,dinette set,grey,plastic
7912,1,2022-01-15,9442,140,1259,1259,1,F,MS,Nicholas,Jones,jennifer62@example.net,1973-04-14,"78503 Sarah Place",2015-01-20,Web,2,320.48,mattress,blue,wood
7912,2,2022-01-15,9442,186,466,466,1,F,MS,Nicholas,Jones,jennifer62@example.net,1973-04-14,"78503 Sarah Place",2015-01-20,Web,2,153.76,love-seat,blue,metal
7913,1,2018-03-07,1094,138,294,294,1,M,AL,Carla,Moore,bowenjane@example.com,1970-06-18,"5286 Erik Prairie",2017-07-11,Store,5,137.02,desk,beige,plastic
7913,2,2018-03-07,1094,20,124,124,1,M,AL,Carla,Moore,bowenjane@example.com,1970-06-18,"5286 Erik Prairie",2017-07-11,Store,2,56.08,bookcase,red,plastic
7914,1,2013-12-16,2424,26,546,546,1,F,FL,Morgan,Payne,jdavis@example.com,2003-04-11,"561 Jamie Highway Apt. 177",2011-12-30,Store,3,229.29,dresser,red,fabric
7914,2,2013-12-16,2424,33,219,219,1,F,FL,Morgan,Payne,jdavis@example.com,2003-04-11,"561 Jamie Highway Apt. 177",2011-12-30,Store,4,57.83,chest,white,wood
7915,1,2019-01-03,8906,20,195,195,1,F,AL,Denise,Sims,jpearson@example.com,1966-01-23,"12863 Sarah Field",2013-11-07,Store,2,56.08,bookcase,red,plastic
7915,2,2019-01-03,8906,87,35,35,1,F,AL,Denise,Sims,jpearson@example.com,1966-01-23,"12863 Sarah Field",2013-11-07,Store,2,14.36,end table,blue,plastic
7915,3,2019-01-03,8906,27,294,294,1,F,AL,Denise,Sims,jpearson@example.com,1966-01-23,"12863 Sarah Field",2013-11-07,Store,5,92.67,bookcase,brown,fabric
7916,1,2018-02-28,8956,47,198,198,1,M,GA,Jason,Ward,erinbarr@example.com,1959-02-05,"01450 Mann Summit Apt. 852",2012-01-29,Store,2,118.93,coffee table,beige,fabric
7916,2,2018-02-28,8956,108,303,303,2,M,GA,Jason,Ward,erinbarr@example.com,1959-02-05,"01450 Mann Summit Apt. 852",2012-01-29,Store,6,135.87,dinette set,beige,fabric
7917,1,2021-08-29,1236,177,68,68,1,M,MS,Jennifer,Nelson,nortonharold@example.org,1999-08-09,"1723 Hawkins Greens Apt. 023",2011-10-04,Store,6,40.13,desk,beige,leather
7917,2,2021-08-29,1236,12,370,370,2,M,MS,Jennifer,Nelson,nortonharold@example.org,1999-08-09,"1723 Hawkins Greens Apt. 023",2011-10-04,Store,2,146.29,desk,blue,wood
7917,3,2021-08-29,1236,101,13,13,1,M,MS,Jennifer,Nelson,nortonharold@example.org,1999-08-09,"1723 Hawkins Greens Apt. 023",2011-10-04,Store,1,8.67,end table,green,metal
7917,4,2021-08-29,1236,40,154,154,1,M,MS,Jennifer,Nelson,nortonharold@example.org,1999-08-09,"1723 Hawkins Greens Apt. 023",2011-10-04,Store,1,58.91,bedframe,dark grey,wood
7918,1,2017-02-13,9279,178,376,376,1,M,GA,Morgan,Mack,uwillis@example.com,1967-08-22,"717 Jennifer Fields",2017-04-08,Store,7,210.5,end table,yellow,leather
7918,2,2017-02-13,9279,170,373,373,2,M,GA,Morgan,Mack,uwillis@example.com,1967-08-22,"717 Jennifer Fields",2017-04-08,Store,3,103.24,desk chair,white,wood
7919,1,2020-06-28,5751,42,395,395,1,M,MS,Joshua,Grant,welchnicholas@example.org,1986-09-14,"3049 Ritter Inlet Suite 816",2023-04-21,Store,2,173.83,sofa,grey,fabric
7919,2,2020-06-28,5751,190,274,274,2,M,MS,Joshua,Grant,welchnicholas@example.org,1986-09-14,"3049 Ritter Inlet Suite 816",2023-04-21,Store,7,95.75,end table,green,leather
7919,3,2020-06-28,5751,116,167,167,1,M,MS,Joshua,Grant,welchnicholas@example.org,1986-09-14,"3049 Ritter Inlet Suite 816",2023-04-21,Store,1,44.17,dresser,dark grey,wood
7919,4,2020-06-28,5751,95,3129,3129,1,M,MS,Joshua,Grant,welchnicholas@example.org,1986-09-14,"3049 Ritter Inlet Suite 816",2023-04-21,Store,1,1301.93,bedframe,beige,plastic
7920,1,2019-06-28,9141,39,236,236,1,F,MS,Austin,Jackson,caldwellnatasha@example.org,1981-07-08,"023 Crystal Highway Suite 515",2015-01-17,Store,4,85.67,love-seat,brown,wood
7920,2,2019-06-28,9141,178,598,598,1,F,MS,Austin,Jackson,caldwellnatasha@example.org,1981-07-08,"023 Crystal Highway Suite 515",2015-01-17,Store,7,210.5,end table,yellow,leather
7920,3,2019-06-28,9141,88,1612,1612,2,F,MS,Austin,Jackson,caldwellnatasha@example.org,1981-07-08,"023 Crystal Highway Suite 515",2015-01-17,Store,6,484.8,sofa,white,fabric
7921,1,2017-05-08,3539,52,71,71,2,M,MS,Mackenzie,Norton,khanmario@example.net,1955-12-20,"5718 Choi Loop Apt. 795",2022-10-08,Store,3,24.46,love-seat,dark grey,metal
7921,2,2017-05-08,3539,153,61,61,1,M,MS,Mackenzie,Norton,khanmario@example.net,1955-12-20,"5718 Choi Loop Apt. 795",2022-10-08,Store,4,39.74,love-seat,yellow,fabric
7921,3,2017-05-08,3539,62,70,70,1,M,MS,Mackenzie,Norton,khanmario@example.net,1955-12-20,"5718 Choi Loop Apt. 795",2022-10-08,Store,2,34.58,dinette set,red,metal
7921,4,2017-05-08,3539,52,93,93,1,M,MS,Mackenzie,Norton,khanmario@example.net,1955-12-20,"5718 Choi Loop Apt. 795",2022-10-08,Store,3,24.46,love-seat,dark grey,metal
7922,1,2019-06-02,877,150,141,141,2,M,GA,Natalie,Wilson,xbishop@example.org,1982-04-16,"3155 Judy Locks Apt. 010",2021-10-15,Store,2,44.23,nightstand,green,fabric
7923,1,2017-07-10,3148,163,592,592,1,F,GA,Robert,Schmidt,combskevin@example.net,1972-09-05,"5038 Rice Avenue",2021-08-01,Store,3,250.8,love-seat,yellow,plastic
7923,2,2017-07-10,3148,85,3623,3623,1,F,GA,Robert,Schmidt,combskevin@example.net,1972-09-05,"5038 Rice Avenue",2021-08-01,Store,3,1900.81,desk,yellow,leather
7923,3,2017-07-10,3148,25,781,781,1,F,GA,Robert,Schmidt,combskevin@example.net,1972-09-05,"5038 Rice Avenue",2021-08-01,Store,6,268.9,chair,brown,wood
7924,1,2020-08-26,4385,91,145,145,1,M,MS,Michael,Velazquez,jeanne07@example.org,1977-02-20,"169 Cole Lodge Suite 807",2013-04-08,Store,4,56.13,bookcase,green,fabric
7924,2,2020-08-26,4385,176,467,467,1,M,MS,Michael,Velazquez,jeanne07@example.org,1977-02-20,"169 Cole Lodge Suite 807",2013-04-08,Store,7,191.17,dresser,brown,fabric
7925,1,2022-01-08,3022,61,344,344,1,F,SC,Amanda,Farmer,darrellwerner@example.com,1991-08-14,"391 Leslie Port Apt. 352",2013-05-31,Store,4,220.99,chair,dark grey,fabric
7925,2,2022-01-08,3022,1,45,45,1,F,SC,Amanda,Farmer,darrellwerner@example.com,1991-08-14,"391 Leslie Port Apt. 352",2013-05-31,Store,6,20.14,desk,dark grey,fabric
7925,3,2022-01-08,3022,186,363,363,1,F,SC,Amanda,Farmer,darrellwerner@example.com,1991-08-14,"391 Leslie Port Apt. 352",2013-05-31,Store,2,153.76,love-seat,blue,metal
7925,4,2022-01-08,3022,141,512,512,1,F,SC,Amanda,Farmer,darrellwerner@example.com,1991-08-14,"391 Leslie Port Apt. 352",2013-05-31,Store,4,140.17,nightstand,beige,plastic
7926,1,2020-03-02,1590,164,110,110,1,F,AL,Tony,Nelson,marie81@example.org,1959-02-06,"6134 Robertson Springs Suite 965",2022-05-01,Store,2,60.31,bookcase,grey,metal
7926,2,2020-03-02,1590,143,190,190,1,F,AL,Tony,Nelson,marie81@example.org,1959-02-06,"6134 Robertson Springs Suite 965",2022-05-01,Store,4,73.64,chest,red,plastic
7927,1,2021-07-31,2132,25,422,422,1,M,GA,Colleen,Martin,ubolton@example.net,2001-06-25,"17548 Murphy Extension Apt. 301",2017-07-29,Web,6,268.9,chair,brown,wood
7927,2,2021-07-31,2132,32,567,567,3,M,GA,Colleen,Martin,ubolton@example.net,2001-06-25,"17548 Murphy Extension Apt. 301",2017-07-29,Web,3,187.56,bedframe,green,wood
7927,3,2021-07-31,2132,121,42,42,1,M,GA,Colleen,Martin,ubolton@example.net,2001-06-25,"17548 Murphy Extension Apt. 301",2017-07-29,Web,7,11.43,nightstand,white,plastic
